# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
2.088805350217850798e-01,2.488438729479287241e-13,2.961242088080351392e-14
2.089085971602057668e-01,2.437207602263805727e-13,2.900277046693928678e-14
2.089366668396778204e-01,1.908970981367182578e-13,2.271675467826947321e-14
2.089647440632413644e-01,1.469115448854906628e-13,1.748247384137338905e-14
2.089928288339381601e-01,2.478979248090834911e-13,2.949985305228093151e-14
2.090209211548117174e-01,2.848328280481022185e-13,3.389510653772416163e-14
2.090490210289069062e-01,2.228556231471679298e-13,2.651981915451298137e-14
2.090771284592704837e-01,2.404658113047117367e-13,2.861543154526069343e-14
2.091052434489507617e-01,2.277128719772624125e-13,2.709783176529422703e-14
2.091333660009976891e-01,2.453423415599686792e-13,2.919573864563627394e-14
2.091614961184629362e-01,2.193665552778114651e-13,2.610462007805956167e-14
2.091896338043995884e-01,1.748187315948214828e-13,2.080342905978375574e-14
2.092177790618626743e-01,1.902225596890896869e-13,2.263648460300167307e-14
2.092459318939086377e-01,2.062688562158840602e-13,2.454599388969020210e-14
2.092740923035956713e-01,2.673418198037689190e-13,3.181367655664850207e-14
2.093022602939836885e-01,2.820809448828147967e-13,3.356763244105495894e-14
2.093304358681339905e-01,2.049702860845250910e-13,2.439146404405848328e-14
2.093586190291097660e-01,1.840664600762821159e-13,2.190390874907757076e-14
2.093868097799757855e-01,1.896580916516635730e-13,2.256931290654796458e-14
2.094150081237984573e-01,1.346694449412375501e-13,1.602566394800726660e-14
2.094432140636458828e-01,1.474175825202563525e-13,1.754269231991050360e-14
2.094714276025877175e-01,1.531789543966951358e-13,1.822829557320672038e-14
2.094996487436953936e-01,1.816003136396859112e-13,2.161043732312262292e-14
2.095278774900418972e-01,2.501696310702014316e-13,2.977018609735396823e-14
2.095561138447019356e-01,1.977939112588466112e-13,2.353747543980274696e-14
2.095843578107519645e-01,1.852251428129512663e-13,2.204179199474119998e-14
2.096126093912697719e-01,3.002173491438411484e-13,3.572586454811709419e-14
2.096408685893351442e-01,3.214667461458708172e-13,3.825454279135862563e-14
2.096691354080293945e-01,2.789579173524803897e-13,3.319599216494516279e-14
2.096974098504355011e-01,2.128800571354084477e-13,2.533272679911360348e-14
2.097256919196381075e-01,2.224048966466326349e-13,2.646618270094928284e-14
2.097539816187235506e-01,2.720507716070221867e-13,3.237404182123564002e-14
2.097822789507798047e-01,2.782862717919888988e-13,3.311606634324668012e-14
2.098105839188965094e-01,2.222391543064661089e-13,2.644645936246946628e-14
2.098388965261649974e-01,2.092848765309703083e-13,2.490490030718546696e-14
2.098672167756781837e-01,1.197242883524197388e-13,1.424719031393794811e-14
2.098955446705308148e-01,1.762155859189439032e-13,2.096965472435432307e-14
2.099238802138191362e-01,1.854390986649380149e-13,2.206725274112762311e-14
2.099522234086411698e-01,2.123633487123176371e-13,2.527123849676579679e-14
2.099805742580966028e-01,2.403473109292336903e-13,2.860133000057880900e-14
2.100089327652867877e-01,2.292703167680871407e-13,2.728316769540236952e-14
2.100372989333146867e-01,3.064506245696814796e-13,3.646762432379209218e-14
2.100656727652850386e-01,2.421505478944089210e-13,2.881591519943465883e-14
2.100940542643042197e-01,2.336580527758008606e-13,2.780530828032030209e-14
2.101224434334802438e-01,2.656408839115420953e-13,3.161126518547350813e-14
2.101508402759229288e-01,2.818775089623748885e-13,3.354342356652260845e-14
2.101792447947435916e-01,2.664859889222808858e-13,3.171183268175142536e-14
2.102076569930553807e-01,2.781226216849932501e-13,3.309659198051419580e-14
2.102360768739730823e-01,2.394936566022815641e-13,2.849974513567150461e-14
2.102645044406131203e-01,2.074184384901599273e-13,2.468279418032903125e-14
2.102929396960936670e-01,3.030807993076489330e-13,3.606661511761022005e-14
2.103213826435346157e-01,2.284890353229034090e-13,2.719019520342550386e-14
2.103498332860574416e-01,2.515134374027208244e-13,2.993009905092377932e-14
2.103782916267853131e-01,2.366078201247919410e-13,2.815633059485023832e-14
2.104067576688432306e-01,1.627915543749218507e-13,1.937219497061570084e-14
2.104352314153576653e-01,2.238147992866935182e-13,2.663396111511652737e-14
2.104637128694570591e-01,2.504864692086446968e-13,2.980788983582872058e-14
2.104922020342712696e-01,2.484015695879998751e-13,2.955978678097198357e-14
2.105206989129320139e-01,2.648154726175036900e-13,3.151304124148293659e-14
2.105492035085727576e-01,2.797085633704692145e-13,3.328531904108583198e-14
2.105777158243284097e-01,3.110624551169397135e-13,3.701643215891582258e-14
2.106062358633359055e-01,3.276454697440322235e-13,3.898981089953983439e-14
2.106347636287336234e-01,2.698152264962959418e-13,3.210801195305921651e-14
2.106632991236617181e-01,2.209308042781907055e-13,2.629076570910469358e-14
2.106918423512620653e-01,2.699874996461969840e-13,3.212851245789743706e-14
2.107203933146782893e-01,2.662330618016002798e-13,3.168173435439042961e-14
2.107489520170556241e-01,1.993480893836225920e-13,2.372242263665108799e-14
2.107775184615411079e-01,1.970690135161427360e-13,2.345121260842098586e-14
2.108060926512833888e-01,2.630564208829251392e-13,3.130371408506808743e-14
2.108346745894328633e-01,3.218228666648553156e-13,3.829692113311778231e-14
2.108632642791416767e-01,3.050901449082021456e-13,3.630572724407605503e-14
2.108918617235635840e-01,3.017200829090897934e-13,3.590468986618168612e-14
2.109204669258542275e-01,3.211883137532008452e-13,3.822140933663089705e-14
2.109490798891707486e-01,2.477783438870454941e-13,2.948562292255840997e-14
2.109777006166721203e-01,2.021641856354646595e-13,2.405753809062029433e-14
2.110063291115189810e-01,2.192982435556121577e-13,2.609649098311784452e-14
2.110349653768737732e-01,2.352522860388913093e-13,2.799502203862806429e-14
2.110636094159006326e-01,2.466561970153418204e-13,2.935208744482567566e-14
2.110922612317652491e-01,3.047167635548247028e-13,3.626129486302413802e-14
2.111209208276353388e-01,3.383437575697035056e-13,4.026290715079471646e-14
2.111495882066799779e-01,3.095876713488833083e-13,3.684093289051711247e-14
2.111782633720703239e-01,2.414244493020941152e-13,2.872950946694919976e-14
2.112069463269789227e-01,2.532242372933885472e-13,3.013368423791323515e-14
2.112356370745802903e-01,2.123607421351066508e-13,2.527092831407768920e-14
2.112643356180505527e-01,2.315031758698149354e-13,2.754887792850797537e-14
2.112930419605675847e-01,2.734505291405930226e-13,3.254061296773056817e-14
2.113217561053110372e-01,3.278831069551490945e-13,3.901808972766273982e-14
2.113504780554621987e-01,2.638743931182822847e-13,3.140105278107559016e-14
2.113792078142041619e-01,2.251657115669283164e-13,2.679471967646446834e-14
2.114079453847216850e-01,1.961355308450411503e-13,2.334012817055989444e-14
2.114366907702013298e-01,1.890897917891126577e-13,2.250168522290440430e-14
2.114654439738314351e-01,1.721987300876088245e-13,2.049164888042544786e-14
2.114942049988018380e-01,1.920653477763562299e-13,2.285577638538638946e-14
2.115229738483044020e-01,1.942364795382119998e-13,2.311414106504722785e-14
2.115517505255324893e-01,1.961617855542587154e-13,2.334325248095678688e-14
2.115805350336813773e-01,2.282964152214468291e-13,2.716727341135217027e-14
2.116093273759480087e-01,2.373128027257431607e-13,2.824022352436343476e-14
2.116381275555310471e-01,2.873901642667653901e-13,3.419942954774508107e-14
2.116669355756309601e-01,2.260406076087952748e-13,2.689883230544663616e-14
2.116957514394498530e-01,2.075392538799937461e-13,2.469717121171925402e-14
2.117245751501916906e-01,2.625724618380171793e-13,3.124612295872404277e-14
2.117534067110621587e-01,2.921503620453078740e-13,3.476589308339163570e-14
2.117822461252686084e-01,2.593107122934803449e-13,3.085797476292416135e-14
2.118110933960202225e-01,2.438147665365751207e-13,2.901395721785243498e-14
2.118399485265278492e-01,2.896659050265193736e-13,3.447024269815580187e-14
2.118688115200042243e-01,2.415409673635327602e-13,2.874337511626039912e-14
2.118976823796636932e-01,2.014615279475964971e-13,2.397392182576398116e-14
2.119265611087224610e-01,2.314002251437197861e-13,2.753662679210265364e-14
2.119554477103983703e-01,2.534559663346008628e-13,3.016125999381750277e-14
2.119843421879111789e-01,2.529475957759977849e-13,3.010076389734373231e-14
2.120132445444822267e-01,2.859353951326842522e-13,3.402631202078942192e-14
2.120421547833347686e-01,2.611362521523451505e-13,3.107521400612907256e-14
2.120710729076936418e-01,2.983725781739760633e-13,3.550633680270315022e-14
2.120999989207855985e-01,2.577874640887714717e-13,3.067670822656380649e-14
2.121289328258390838e-01,1.606720168913568847e-13,1.911997001007146976e-14
2.121578746260843196e-01,1.608005790399317952e-13,1.913526890575188229e-14
2.121868243247533314e-01,2.312136758527978491e-13,2.751442742648294309e-14
2.122157819250797550e-01,2.615627041006184295e-13,3.112596178797359175e-14
2.122447474302991688e-01,2.111810700383281251e-13,2.513054733456104562e-14
2.122737208436489276e-01,2.074737233566544317e-13,2.468937307944187709e-14
2.123027021683679683e-01,2.549276162371843272e-13,3.033638633222493383e-14
2.123316914076971429e-01,2.320718636444050888e-13,2.761655177368420519e-14
2.123606885648789688e-01,2.453203783284363222e-13,2.919312502108392214e-14
2.123896936431579341e-01,2.709430152215610120e-13,3.224221881136575780e-14
2.124187066457800532e-01,2.675036781443255765e-13,3.183293769917474396e-14
2.124477275759933115e-01,1.943974957096666794e-13,2.313330198945033303e-14
2.124767564370473039e-01,2.102561604380764876e-13,2.502048309213110152e-14
2.125057932321935406e-01,2.394300358710265575e-13,2.849217426865216024e-14
2.125348379646852803e-01,2.563532607510000317e-13,3.050603802936900215e-14
2.125638906377774751e-01,2.694366886657232788e-13,3.206296595122107028e-14
2.125929512547269640e-01,2.454767902971039142e-13,2.921173804535536725e-14
2.126220198187922794e-01,1.956913088851316362e-13,2.328726575733066294e-14
2.126510963332338133e-01,1.741421399901236095e-13,2.072291465882470895e-14
2.126801808013136785e-01,2.327686867200188932e-13,2.769947371968224816e-14
2.127092732262957642e-01,2.543321558737357347e-13,3.026552654897454945e-14
2.127383736114458468e-01,1.812164432921815330e-13,2.156475675176959998e-14
2.127674819600313683e-01,2.164296233373095430e-13,2.575512517713983585e-14
2.127965982753216856e-01,1.681393998983708203e-13,2.000858858790612792e-14
2.128257225605878211e-01,1.319211128629037523e-13,1.569861243068554622e-14
2.128548548191026568e-01,1.252944545887586576e-13,1.491004009606227968e-14
2.128839950541408510e-01,1.939908852502046671e-13,2.308491534477435311e-14
2.129131432689788661e-01,2.028168384839073624e-13,2.413520377958497467e-14
2.129422994668949132e-01,1.857394108256351943e-13,2.210298988825058565e-14
2.129714636511690629e-01,2.227569818783399805e-13,2.650808084352245688e-14
2.130006358250831344e-01,2.621465057994328436e-13,3.119543419013250869e-14
2.130298159919207790e-01,2.213164891005607619e-13,2.633666220296672865e-14
2.130590041549674518e-01,1.623284942874303258e-13,1.931709082020420763e-14
2.130882003175103290e-01,2.157005087796925383e-13,2.566836054478341069e-14
2.131174044828385850e-01,1.942263635665577323e-13,2.311293726442036959e-14
2.131466166542429208e-01,2.101845790292812888e-13,2.501196490448447089e-14
2.131758368350160915e-01,2.421821163871387341e-13,2.881967185006950617e-14
2.132050650284524895e-01,2.088924268743889637e-13,2.485819879805228678e-14
2.132343012378483393e-01,2.411135585184426157e-13,2.869251346369467172e-14
2.132635454665018082e-01,2.671894353577849504e-13,3.179554280757640496e-14
2.132927977177127288e-01,2.157219563389354030e-13,2.567091280433331309e-14
2.133220579947827655e-01,2.086219112291010994e-13,2.482600743626302956e-14
2.133513263010154426e-01,2.176243954817898011e-13,2.589730306233298515e-14
2.133806026397161437e-01,1.322938479903545900e-13,1.574296791085219528e-14
2.134098870141918625e-01,1.909714606566002918e-13,2.272560381813543341e-14
2.134391794277516463e-01,1.640992365630186500e-13,1.952780915099921998e-14
2.134684798837062636e-01,1.491196139231359743e-13,1.774523405685318009e-14
2.134977883853682312e-01,1.131130377791143578e-13,1.346045149571460875e-14
2.135271049360519813e-01,1.182516556790124025e-13,1.407194702580247582e-14
2.135564295390737222e-01,1.501379461209258469e-13,1.786641558839017523e-14
2.135857621977515219e-01,1.409777231568256573e-13,1.677634905566225259e-14
2.136151029154052250e-01,1.907679041616864485e-13,2.270138059524068658e-14
2.136444516953565353e-01,1.836228663348179689e-13,2.185112109384333799e-14
2.136738085409289334e-01,2.260850654671983627e-13,2.690412279059660458e-14
2.137031734554478424e-01,1.478376670749224003e-13,1.759268238191576498e-14
2.137325464422404064e-01,1.549932686439919857e-13,1.844419896863504463e-14
2.137619275046355460e-01,2.080711611607710164e-13,2.476046817813175110e-14
2.137913166459642078e-01,2.198337007817063014e-13,2.616021039302304818e-14
2.138207138695589205e-01,1.488026402918436851e-13,1.770751419472939675e-14
2.138501191787542943e-01,1.920221455337227755e-13,2.285063531851301074e-14
2.138795325768866884e-01,2.936493834985463163e-13,3.494427663632700735e-14
2.139089540672941270e-01,2.826553486996925454e-13,3.363598649526341007e-14
2.139383836533167438e-01,2.224860037396915337e-13,2.647583444502329281e-14
2.139678213382963101e-01,2.968684960783564752e-13,3.532735103332441591e-14
2.139972671255765679e-01,2.820724801884299023e-13,3.356662514242315448e-14
2.140267210185030355e-01,1.794677012649036019e-13,2.135665645052352681e-14
2.140561830204230076e-01,1.892162203216312881e-13,2.251673021827412075e-14
2.140856531346857494e-01,2.332773397441239568e-13,2.776000342955075084e-14
2.141151313646422749e-01,2.958792501026905741e-13,3.520963076222017569e-14
2.141446177136455409e-01,3.052148262062162641e-13,3.632056431853973275e-14
2.141741121850502527e-01,2.495334853594620994e-13,2.969448475777599089e-14
2.142036147822130310e-01,2.565905858029384597e-13,3.053427971054967640e-14
2.142331255084922725e-01,2.888214016063102060e-13,3.436974679115091592e-14
2.142626443672483449e-01,2.922301511405700778e-13,3.477538798572783542e-14
2.142921713618433366e-01,1.769680904280936392e-13,2.105920276094314219e-14
2.143217064956413065e-01,2.027448636086922352e-13,2.412663876943437543e-14
2.143512497720080345e-01,2.466106122981110785e-13,2.934666286347521683e-14
2.143808011943113268e-01,1.923936900213882589e-13,2.289484911254520314e-14
2.144103607659206545e-01,2.628837600758970183e-13,3.128316744903174220e-14
2.144399284902075153e-01,2.464839175959384668e-13,2.933158619391667518e-14
2.144695043705451554e-01,2.342041304966649102e-13,2.787029152910312356e-14
2.144990884103087359e-01,2.472770641306281523e-13,2.942597063154474927e-14
2.145286806128753332e-01,2.300916021262114682e-13,2.738090065301916272e-14
2.145582809816237724e-01,2.831500493724457652e-13,3.369485587532104762e-14
2.145878895199347935e-01,2.572621384853417244e-13,3.061419447975566510e-14
2.146175062311909687e-01,2.514253512094392939e-13,2.991961679392327173e-14
2.146471311187767850e-01,3.327692254312734746e-13,3.959953782632154095e-14
2.146767641860786724e-01,3.719384730864397878e-13,4.426067829728633101e-14
2.147064054364847818e-01,3.369446202275912203e-13,4.009640980708335592e-14
2.147360548733851793e-01,3.228610618293461598e-13,3.842046635769219054e-14
2.147657125001718459e-01,2.376687791042656618e-13,2.828258471340761139e-14
2.147953783202386224e-01,1.909763028866604289e-13,2.272618004351259056e-14
2.148250523369812370e-01,1.705936723405000370e-13,2.030064700851950489e-14
2.148547345537973052e-01,2.462302431553595691e-13,2.930139893548778761e-14
2.148844249740861356e-01,2.469617105706616229e-13,2.938844355790873378e-14
2.149141236012492018e-01,2.627732795364606017e-13,3.127002026483881125e-14
2.149438304386896981e-01,2.876997972018099620e-13,3.423627586701538362e-14
2.149735454898127618e-01,2.912867722260763923e-13,3.466312589490309043e-14
2.150032687580253343e-01,2.001952862013574384e-13,2.382323905796153326e-14
