# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
4.505519069436446089e-01,2.697398196855205893e-12,1.051985296773531212e-13
4.506165353775614668e-01,2.645822422130782596e-12,1.031870744631006144e-13
4.506811823551074014e-01,2.670678467321147486e-12,1.041564602255248453e-13
4.507458478842641947e-01,2.708755734416443771e-12,1.056414736422413981e-13
4.508105319730189020e-01,2.689989467683496233e-12,1.049095892396564442e-13
4.508752346293627422e-01,2.706555596318028469e-12,1.055556682564031990e-13
4.509399558612915970e-01,2.764340925670640359e-12,1.078092961011550634e-13
4.510046956768060666e-01,2.708138135574482614e-12,1.056173872874049166e-13
4.510694540839109701e-01,2.680661467378051736e-12,1.045457972277441049e-13
4.511342310906162334e-01,2.658037432760131888e-12,1.036634598776452302e-13
4.511990267049360015e-01,2.697522209014965361e-12,1.052033661515837461e-13
4.512638409348892488e-01,2.705753911452204597e-12,1.055244025466360689e-13
4.513286737884995570e-01,2.701501715059125087e-12,1.053585668873059732e-13
4.513935252737947823e-01,2.717403500726431906e-12,1.059787365283309394e-13
4.514583953988078879e-01,2.705633153136840796e-12,1.055196929723368818e-13
4.515232841715758894e-01,2.723345231801760141e-12,1.062104640402687376e-13
4.515881916001411311e-01,2.709669331355932354e-12,1.056771039228814516e-13
4.516531176925501212e-01,2.690920483078819678e-12,1.049458988400740617e-13
4.517180624568538083e-01,2.648596658665804134e-12,1.032952696879664526e-13
4.517830259011083593e-01,2.663147015697660032e-12,1.038627336122088393e-13
4.518480080333740490e-01,2.669948184357351538e-12,1.041279791899368025e-13
4.519130088617160368e-01,2.697297631169321086e-12,1.051946076156036132e-13
4.519780283942042565e-01,2.692145591676749015e-12,1.049936780753933013e-13
4.520430666389129715e-01,2.710481155438169524e-12,1.057087650620887047e-13
4.521081236039211082e-01,2.724768999573164039e-12,1.062659909833534891e-13
4.521731992973125891e-01,2.711301018130969565e-12,1.057407397071079036e-13
4.522382937271757219e-01,2.741090279168495658e-12,1.069025208875714283e-13
4.523034069016034220e-01,2.672480578495014861e-12,1.042267425613056665e-13
4.523685388286935449e-01,2.612322686586584048e-12,1.018805847768768706e-13
4.524336895165482209e-01,2.676543130208967969e-12,1.043851820781498438e-13
4.524988589732746869e-01,2.672180246293317012e-12,1.042150296054394501e-13
4.525640472069845099e-01,2.631439168441767046e-12,1.026261275692290007e-13
4.526292542257940310e-01,2.705814102117546929e-12,1.055267499825844227e-13
4.526944800378243650e-01,2.713928281058322245e-12,1.058432029612746581e-13
4.527597246512010676e-01,2.711514707130905463e-12,1.057490735781054056e-13
4.528249880740549127e-01,2.705267755836952491e-12,1.055054424776412396e-13
4.528902703145205599e-01,2.688012748507728962e-12,1.048324971918015247e-13
4.529555713807381645e-01,2.690701841177788070e-12,1.049373718059338294e-13
4.530208912808518229e-01,2.705131799246724456e-12,1.055001401706223514e-13
4.530862300230110162e-01,2.701750559538766710e-12,1.053682718220119948e-13
4.531515876153695555e-01,2.682293638345342188e-12,1.046094518954684385e-13
4.532169640660860255e-01,2.659488706529089719e-12,1.037200595546345916e-13
4.532823593833237852e-01,2.651715130096150244e-12,1.034168900737499569e-13
4.533477735752506899e-01,2.675234315870513576e-12,1.043341383189501161e-13
4.534132066500394798e-01,2.662138470909679650e-12,1.038234003654776036e-13
4.534786586158677801e-01,2.692234603248933165e-12,1.049971495267084884e-13
4.535441294809176016e-01,2.667333730281173228e-12,1.040260154809658472e-13
4.536096192533759508e-01,2.698316782947501155e-12,1.052343545349526394e-13
4.536751279414343307e-01,2.727633643231531072e-12,1.063777120860298054e-13
4.537406555532891295e-01,2.743843304346936745e-12,1.070098888695306271e-13
4.538062020971414534e-01,2.709509655154108308e-12,1.056708765510103171e-13
4.538717675811970720e-01,2.678022949316734697e-12,1.044428950233527413e-13
4.539373520136667506e-01,2.667157598819612402e-12,1.040191463539649778e-13
4.540029554027655845e-01,2.648428570510174545e-12,1.032887142498968963e-13
4.540685777567137205e-01,2.660266087603278524e-12,1.037503774165279498e-13
4.541342190837360793e-01,2.699079327039067116e-12,1.052640937545237078e-13
4.541998793920620781e-01,2.720356593090427450e-12,1.060939071305267706e-13
4.542655586899261855e-01,2.725298529114073316e-12,1.062866426354489598e-13
4.543312569855674776e-01,2.767764449789832769e-12,1.079428135418035761e-13
4.543969742872297490e-01,2.730377470744921214e-12,1.064847213590520162e-13
4.544627106031617902e-01,2.716243484446937488e-12,1.059334958934306580e-13
4.545284659416167772e-01,2.705225216853667485e-12,1.055037834572931237e-13
4.545942403108531593e-01,2.714673593341779136e-12,1.058722701403294844e-13
4.546600337191337160e-01,2.682675221911609410e-12,1.046243336545528641e-13
4.547258461747263336e-01,2.702887671494354722e-12,1.054126191882799227e-13
4.547916776859035060e-01,2.715830437137362485e-12,1.059173870483572257e-13
4.548575282609425563e-01,2.671766768114473649e-12,1.041989039564645672e-13
4.549233979081256929e-01,2.711844759322858445e-12,1.057619456135915673e-13
4.549892866357396759e-01,2.708533187140802669e-12,1.056327942984914002e-13
4.550551944520763725e-01,2.698138246189645269e-12,1.052273916013962581e-13
4.551211213654323129e-01,2.734864560357695644e-12,1.066597178539502261e-13
4.551870673841088011e-01,2.734460651077315117e-12,1.066439653920153894e-13
4.552530325164121372e-01,2.702967951317111218e-12,1.054157501013674292e-13
4.553190167706530067e-01,2.727334927853680487e-12,1.063660621862936374e-13
4.553850201551473686e-01,2.711411660430323633e-12,1.057450547567827140e-13
4.554510426782157895e-01,2.680746737425203968e-12,1.045491227595830462e-13
4.555170843481838316e-01,2.679971656152579981e-12,1.045188945899507161e-13
4.555831451733817761e-01,2.675203154827367441e-12,1.043329230382674212e-13
4.556492251621445666e-01,2.693760832951405810e-12,1.050566724851049165e-13
4.557153243228121431e-01,2.661704865770210728e-12,1.038064897650383118e-13
4.557814426637292193e-01,2.678075887108103680e-12,1.044449595972161394e-13
4.558475801932456717e-01,2.700200269744347129e-12,1.053078105200296276e-13
4.559137369197159284e-01,2.687947534174044349e-12,1.048299538327878190e-13
4.559799128514991917e-01,2.662310415984514919e-12,1.038301062233961732e-13
4.560461079969596043e-01,2.713857951126359014e-12,1.058404600939280896e-13
4.561123223644663049e-01,2.708048771153063737e-12,1.056139020749695747e-13
4.561785559623929842e-01,2.731585035917176205e-12,1.065318164007699687e-13
4.562448087991187728e-01,2.719796341560430596e-12,1.060720573208568906e-13
4.563110808830270204e-01,2.697169522569127454e-12,1.051896113801960619e-13
4.563773722225062390e-01,2.697074650351175526e-12,1.051859113636959415e-13
4.564436828259499368e-01,2.707810547019471419e-12,1.056046113337594845e-13
4.565100127017562293e-01,2.679967949580339496e-12,1.045187500336333342e-13
4.565763618583281169e-01,2.664561405630858050e-12,1.039178948196035604e-13
4.566427303040740959e-01,2.704213056382823671e-12,1.054643091989302224e-13
4.567091180474067147e-01,2.673515586859111507e-12,1.042671078875054407e-13
4.567755250967437952e-01,2.685449813992335128e-12,1.047325427457011597e-13
4.568419514605080445e-01,2.696940249226233687e-12,1.051806697198232058e-13
4.569083971471271655e-01,2.715001963515032163e-12,1.058850765770863425e-13
4.569748621650335796e-01,2.687783757641636900e-12,1.048235665480239335e-13
4.570413465226646488e-01,2.689837111559714279e-12,1.049036473508289550e-13
4.571078502284628975e-01,2.668704965989454715e-12,1.040794936735888323e-13
4.571743732908753466e-01,2.654703889490108312e-12,1.035334516901143188e-13
4.572409157183542905e-01,2.669668409899376229e-12,1.041170679860757593e-13
4.573074775193567421e-01,2.677817676157435970e-12,1.044348893701400999e-13
4.573740587023447102e-01,2.669814572454181752e-12,1.041227683257131791e-13
4.574406592757850332e-01,2.679159515118750611e-12,1.044872210896313669e-13
4.575072792481497119e-01,2.702929642416007756e-12,1.054142560542243986e-13
4.575739186279155768e-01,2.677911449273985308e-12,1.044385465216855220e-13
4.576405774235642876e-01,2.707519062949155056e-12,1.055932434550171390e-13
4.577072556435824446e-01,2.693795176729575423e-12,1.050580118924535332e-13
4.577739532964616997e-01,2.661650224403657104e-12,1.038043587517427226e-13
4.578406703906987563e-01,2.637487510025671033e-12,1.028620128910012588e-13
4.579074069347950360e-01,2.681578835734843127e-12,1.045815745936589797e-13
4.579741629372571787e-01,2.700515773904404805e-12,1.053201151822718761e-13
4.580409384065964318e-01,2.708666257847598044e-12,1.056379840560564197e-13
4.581077333513292604e-01,2.694314615879059757e-12,1.050782700192834219e-13
4.581745477799771260e-01,2.678975697423429633e-12,1.044800521995138441e-13
4.582413817010663748e-01,2.671892166393765602e-12,1.042037944893569493e-13
4.583082351231282936e-01,2.671753318980388680e-12,1.041983794402352464e-13
4.583751080546992762e-01,2.672459182076479283e-12,1.042259081009827845e-13
4.584420005043204349e-01,2.683943867272295538e-12,1.046738108236196242e-13
4.585089124805382665e-01,2.641914639670115455e-12,1.030346709471345959e-13
4.585758439919037643e-01,2.643264847920837264e-12,1.030873290689127435e-13
4.586427950469735282e-01,2.672906146755605753e-12,1.042433397234687200e-13
4.587097656543087099e-01,2.667592104969871915e-12,1.040360920938250974e-13
4.587767558224755127e-01,2.682792600330109696e-12,1.046289114128743663e-13
4.588437655600450804e-01,2.692443449304148606e-12,1.050052945228618931e-13
4.589107948755939415e-01,2.682571478907708238e-12,1.046202876774007083e-13
4.589778437777032316e-01,2.660024258368322754e-12,1.037409460763646781e-13
4.590449122749593047e-01,2.709550102501386860e-12,1.056724539975541834e-13
4.591120003759534551e-01,2.666687834561482257e-12,1.040008255478978970e-13
4.591791080892821397e-01,2.489539069239490166e-12,9.709202370034019906e-14
4.592462354235465338e-01,2.425918255051785898e-12,9.461081194701972848e-14
4.593133823873531973e-01,2.382655796856109308e-12,9.292357607738834963e-14
4.593805489893134641e-01,2.607589338160661865e-12,1.016959841882658979e-13
4.594477352380439417e-01,2.650449720305277185e-12,1.033675390919059056e-13
4.595149411421660113e-01,2.681141586105114318e-12,1.045645218580995534e-13
4.595821667103063835e-01,2.656733776113508988e-12,1.036126172684269391e-13
4.596494119510965981e-01,2.677727685847592443e-12,1.044313797480561984e-13
4.597166768731731912e-01,2.679901228792542957e-12,1.045161479229092734e-13
4.597839614851780277e-01,2.665493830456580893e-12,1.039542593878067455e-13
4.598512657957578575e-01,2.683831095302801693e-12,1.046694127168093563e-13
4.599185898135645933e-01,2.679779802471812371e-12,1.045114122964007771e-13
4.599859335472550881e-01,2.665889218758696520e-12,1.039696795315892552e-13
4.600532970054913573e-01,2.685245826317821204e-12,1.047245872263951235e-13
4.601206801969401350e-01,2.657181412749601548e-12,1.036300750972345550e-13
4.601880831302740948e-01,2.663638673808643217e-12,1.038819082785371728e-13
4.602555058141701294e-01,2.678241928575433678e-12,1.044514352144420043e-13
4.603229482573107378e-01,2.669950218948489292e-12,1.041280585389911727e-13
4.603904104683830822e-01,2.654124285256134915e-12,1.035108471249893538e-13
4.604578924560797648e-01,2.653732825466073318e-12,1.034955801931769540e-13
4.605253942290983282e-01,2.659973352474379475e-12,1.037389607465008979e-13
4.605929157961415332e-01,2.662609706855833193e-12,1.038417785673775889e-13
4.606604571659171921e-01,2.702596130948233974e-12,1.054012491069812202e-13
4.607280183471381130e-01,2.670516206150368201e-12,1.041501320398644529e-13
4.607955993485223223e-01,2.638709549119798963e-12,1.029096724156722515e-13
4.608632001787929533e-01,2.694357148947089364e-12,1.050799288089365751e-13
4.609308208466783574e-01,2.685528789967337469e-12,1.047356228087262496e-13
4.609984613609116599e-01,2.677525935087299824e-12,1.044235114684047832e-13
4.610661217302316484e-01,2.681799679713279934e-12,1.045901875088180072e-13
4.611338019633817176e-01,2.728598497149202645e-12,1.064153413888190029e-13
4.612015020691107581e-01,2.639174278079664098e-12,1.029277968451069928e-13
4.612692220561726009e-01,2.673570601811451860e-12,1.042692534706467182e-13
4.613369619333263505e-01,2.709821301160085066e-12,1.056830307452434173e-13
4.614047217093361630e-01,2.666557483505012146e-12,1.039957418566955611e-13
4.614725013929714126e-01,2.657760303633879099e-12,1.036526518417213776e-13
4.615403009930065248e-01,2.708800762118318716e-12,1.056432297226145224e-13
4.616081205182211988e-01,2.699686248193949316e-12,1.052877636795641170e-13
4.616759599774003520e-01,2.688516952568718712e-12,1.048521611501801190e-13
4.617438193793336754e-01,2.680718957334199841e-12,1.045480393360338815e-13
4.618116987328165224e-01,2.685200254679245263e-12,1.047228099324906530e-13
4.618795980466492423e-01,2.702514549776873042e-12,1.053980674412981417e-13
4.619475173296372361e-01,2.702057628705478078e-12,1.053802475195137408e-13
4.620154565905912891e-01,2.672153312828659267e-12,1.042139792003177988e-13
4.620834158383270163e-01,2.667837550017930866e-12,1.040456644506993901e-13
4.621513950816656391e-01,2.693936113503400282e-12,1.050635084266327096e-13
4.622193943294332641e-01,2.694670212380392419e-12,1.050921382828354029e-13
4.622874135904616599e-01,2.691010595822987721e-12,1.049494132370966087e-13
4.623554528735872027e-01,2.682600445678067488e-12,1.046214173814447203e-13
4.624235121876517085e-01,2.680639958700413059e-12,1.045449583893162033e-13
4.624915915415022671e-01,2.694153995668679630e-12,1.050720058310785945e-13
4.625596909439910753e-01,2.679240990140269605e-12,1.044903986154706122e-13
4.626278104039756589e-01,2.692459700081046180e-12,1.050059283031608992e-13
4.626959499303188728e-01,2.674858714962080716e-12,1.043194898835212363e-13
4.627641095318882902e-01,2.680402432538787137e-12,1.045356948690127902e-13
4.628322892175572578e-01,2.678610123797091279e-12,1.044657948280866496e-13
4.629004889962040070e-01,2.683941820716732182e-12,1.046737310079526527e-13
4.629687088767122094e-01,2.671510314720714960e-12,1.041889022741079767e-13
4.630369488679708656e-01,2.696993856109058810e-12,1.051827603882533890e-13
4.631052089788738613e-01,2.709599601085762055e-12,1.056743844423448153e-13
4.631734892183204111e-01,2.699965979809341530e-12,1.052986732125644108e-13
4.632417895952153364e-01,2.681964821130706753e-12,1.045966280240976608e-13
4.633101101184683990e-01,2.674551258938640587e-12,1.043074990986070719e-13
4.633784507969944677e-01,2.666367456650787609e-12,1.039883308093808101e-13
4.634468116397141846e-01,2.676907059094454677e-12,1.043993753046838246e-13
4.635151926555530211e-01,2.705807493806851427e-12,1.055264922584673031e-13
4.635835938534417222e-01,2.693827064092412308e-12,1.050592554996041756e-13
4.636520152423166952e-01,2.648339973005916735e-12,1.032852589472308436e-13
4.637204568311192321e-01,2.675573612758467429e-12,1.043473708975803254e-13
4.637889186287960652e-01,2.658490761670068396e-12,1.036811397051327578e-13
4.638574006442990338e-01,2.674402219977910707e-12,1.043016865791386053e-13
4.639259028865856949e-01,2.690398275163270166e-12,1.049255327313676343e-13
4.639944253646183792e-01,2.690141834494815612e-12,1.049155315452979039e-13
4.640629680873650242e-01,2.635014621333082436e-12,1.027655702319903003e-13
4.641315310637988412e-01,2.632177153814192579e-12,1.026549089987536026e-13
4.642001143028983146e-01,2.674115713826223632e-12,1.042905128392228195e-13
4.642687178136470361e-01,2.649815002010532407e-12,1.033427850784108571e-13
4.643373416050343150e-01,2.655599631026686380e-12,1.035683856100408562e-13
4.644059856860544566e-01,2.668503645889224039e-12,1.040716421896798245e-13
4.644746500657073729e-01,2.679371876495832540e-12,1.044955031833375647e-13
4.645433347529976387e-01,2.659926477429508563e-12,1.037371326197509316e-13
4.646120397569361016e-01,2.616636289622631001e-12,1.020488152952827001e-13
4.646807650865382167e-01,2.635213548634805109e-12,1.027733283967574857e-13
